+------------------------+----------------------------+--------------------+
|                        |     Supported Features     |  Program Commands  |
+========================+============================+====================+
| Compatible Layers      | Hopfield Layer,            | hopfield,          |
|                        | HopfieldLayer Layer,       | hopfield_layer,    |
|                        | HopfieldPooling Layer,     | hopfield_pooling,  |
|                        | LSTM,                      | lstm,              |
|                        | GRU                        | gru                |
+------------------------+----------------------------+--------------------+
| Supported Loss Metrics | Huber Loss,                | huber,             |
|                        | Mean Absolute Error Loss,  | mae,               |
|                        | Mean Squared Error Loss,   | mse,               |
|                        | SmoothL1 Loss              | smooth_l1          |
+------------------------+----------------------------+--------------------+
| Supported Optimizers   | RMSprop (default),         | rmsprop,           |
|                        | AdamW,                     | adam,              |
|                        | Adam,                      | adamW,             |
|                        | SGD                        |  sgd               |
+------------------------+----------------------------+--------------------+
+------------------------------+-------------------------------------------+
|          Parameter           |                   Value                   |
+==============================+===========================================+
| Layer Type:                  | hopfield_pooling                          |
+------------------------------+-------------------------------------------+
| Loss Metric:                 | mse                                       |
+------------------------------+-------------------------------------------+
| Sequence Length:             | 20                                        |
+------------------------------+-------------------------------------------+
| Learning Rate:               | 0.000                                     |
+------------------------------+-------------------------------------------+
| Target Update Steps:         | 5000                                      |
+------------------------------+-------------------------------------------+
| Optimizer:                   | rmsprop                                   |
+------------------------------+-------------------------------------------+
| Hopfield Inverse Temperature | 0.100                                     |
+------------------------------+-------------------------------------------+
| Scale Q-values with lr       | yes                                       |
+------------------------------+-------------------------------------------+
| Hard or Soft Update          | hard                                      |
+------------------------------+-------------------------------------------+
| Polyak Factor                | None                                      |
+------------------------------+-------------------------------------------+
| Make POMDP                   | Train: False, Hidden dims: [1], mask      |
|                              | Evaluation: False, Hidden dims: [1], mask |
+------------------------------+-------------------------------------------+
---------------
| TRAINING... |
---------------
| Episode:   1 | Epsilon:  0.89 | Reward:   0.0 | Average Reward: 0.000 | Steps:   115 | Total Reward:   0.0|
| Episode:  17 | Epsilon:  0.70 | Reward:   2.0 | Average Reward: 1.412 | Steps:  2862 | Total Reward:  24.0|
| Episode:  18 | Epsilon:  0.69 | Reward:   3.0 | Average Reward: 1.500 | Steps:  3098 | Total Reward:  27.0|
| Episode:  19 | Epsilon:  0.68 | Reward:   0.0 | Average Reward: 1.421 | Steps:  3209 | Total Reward:  27.0|
| Episode:  20 | Epsilon:  0.68 | Reward:   1.0 | Average Reward: 1.400 | Steps:  3370 | Total Reward:  28.0|
| Episode:  21 | Epsilon:  0.67 | Reward:   0.0 | Average Reward: 1.333 | Steps:  3481 | Total Reward:  28.0|
| Episode:  22 | Epsilon:  0.66 | Reward:   0.0 | Average Reward: 1.273 | Steps:  3592 | Total Reward:  28.0|
| Episode:  23 | Epsilon:  0.65 | Reward:   3.0 | Average Reward: 1.348 | Steps:  3829 | Total Reward:  31.0|
| Episode:  24 | Epsilon:  0.64 | Reward:   3.0 | Average Reward: 1.417 | Steps:  4042 | Total Reward:  34.0|
| Episode:  25 | Epsilon:  0.63 | Reward:   1.0 | Average Reward: 1.400 | Steps:  4199 | Total Reward:  35.0|
| Episode:  26 | Epsilon:  0.62 | Reward:   1.0 | Average Reward: 1.385 | Steps:  4355 | Total Reward:  36.0|
| Episode:  27 | Epsilon:  0.61 | Reward:   3.0 | Average Reward: 1.444 | Steps:  4589 | Total Reward:  39.0|
| Episode:  28 | Epsilon:  0.60 | Reward:   0.0 | Average Reward: 1.393 | Steps:  4702 | Total Reward:  39.0|
| Episode:  29 | Epsilon:  0.60 | Reward:   3.0 | Average Reward: 1.448 | Steps:  4958 | Total Reward:  42.0|
| Episode:  30 | Epsilon:  0.59 | Reward:   3.0 | Average Reward: 1.500 | Steps:  5210 | Total Reward:  45.0|
| Episode:  31 | Epsilon:  0.58 | Reward:   0.0 | Average Reward: 1.452 | Steps:  5319 | Total Reward:  45.0|
| Episode:  32 | Epsilon:  0.57 | Reward:   0.0 | Average Reward: 1.406 | Steps:  5428 | Total Reward:  45.0|
| Episode:  33 | Epsilon:  0.56 | Reward:   4.0 | Average Reward: 1.485 | Steps:  5695 | Total Reward:  49.0|
| Episode:  34 | Epsilon:  0.56 | Reward:   2.0 | Average Reward: 1.500 | Steps:  5883 | Total Reward:  51.0|
| Episode:  35 | Epsilon:  0.55 | Reward:   1.0 | Average Reward: 1.486 | Steps:  6020 | Total Reward:  52.0|
| Episode:  36 | Epsilon:  0.54 | Reward:   4.0 | Average Reward: 1.556 | Steps:  6305 | Total Reward:  56.0|
| Episode:  37 | Epsilon:  0.53 | Reward:   2.0 | Average Reward: 1.568 | Steps:  6493 | Total Reward:  58.0|
| Episode:  38 | Epsilon:  0.53 | Reward:   2.0 | Average Reward: 1.579 | Steps:  6677 | Total Reward:  60.0|
| Episode:  39 | Epsilon:  0.52 | Reward:   2.0 | Average Reward: 1.590 | Steps:  6863 | Total Reward:  62.0|
| Episode:  40 | Epsilon:  0.51 | Reward:   2.0 | Average Reward: 1.600 | Steps:  7047 | Total Reward:  64.0|
| Episode:  41 | Epsilon:  0.51 | Reward:   3.0 | Average Reward: 1.634 | Steps:  7261 | Total Reward:  67.0|
| Episode:  42 | Epsilon:  0.50 | Reward:   0.0 | Average Reward: 1.595 | Steps:  7372 | Total Reward:  67.0|
| Episode:  43 | Epsilon:  0.49 | Reward:   0.0 | Average Reward: 1.558 | Steps:  7481 | Total Reward:  67.0|
| Episode:  44 | Epsilon:  0.49 | Reward:   0.0 | Average Reward: 1.523 | Steps:  7592 | Total Reward:  67.0|
| Episode:  45 | Epsilon:  0.48 | Reward:   0.0 | Average Reward: 1.489 | Steps:  7705 | Total Reward:  67.0|
| Episode:  46 | Epsilon:  0.47 | Reward:   1.0 | Average Reward: 1.478 | Steps:  7848 | Total Reward:  68.0|
| Episode:  47 | Epsilon:  0.47 | Reward:   2.0 | Average Reward: 1.489 | Steps:  8055 | Total Reward:  70.0|
| Episode:  48 | Epsilon:  0.46 | Reward:   2.0 | Average Reward: 1.500 | Steps:  8221 | Total Reward:  72.0|
| Episode:  49 | Epsilon:  0.45 | Reward:   2.0 | Average Reward: 1.510 | Steps:  8407 | Total Reward:  74.0|
| Episode:  50 | Epsilon:  0.45 | Reward:   7.0 | Average Reward: 1.620 | Steps:  8800 | Total Reward:  81.0|
| Episode:  51 | Epsilon:  0.44 | Reward:   7.0 | Average Reward: 1.725 | Steps:  9167 | Total Reward:  88.0|
| Episode:  52 | Epsilon:  0.44 | Reward:   0.0 | Average Reward: 1.692 | Steps:  9278 | Total Reward:  88.0|
| Episode:  53 | Epsilon:  0.43 | Reward:   4.0 | Average Reward: 1.736 | Steps:  9561 | Total Reward:  92.0|
| Episode:  54 | Epsilon:  0.43 | Reward:   0.0 | Average Reward: 1.704 | Steps:  9672 | Total Reward:  92.0|
| Episode:  55 | Epsilon:  0.42 | Reward:   2.0 | Average Reward: 1.709 | Steps:  9846 | Total Reward:  94.0|
| Episode:  56 | Epsilon:  0.42 | Reward:   2.0 | Average Reward: 1.714 | Steps: 10030 | Total Reward:  96.0|
| Episode:  57 | Epsilon:  0.41 | Reward:   2.0 | Average Reward: 1.719 | Steps: 10216 | Total Reward:  98.0|
| Episode:  58 | Epsilon:  0.41 | Reward:   3.0 | Average Reward: 1.741 | Steps: 10428 | Total Reward: 101.0|
| Episode:  59 | Epsilon:  0.40 | Reward:   1.0 | Average Reward: 1.729 | Steps: 10586 | Total Reward: 102.0|
| Episode:  60 | Epsilon:  0.40 | Reward:   2.0 | Average Reward: 1.733 | Steps: 10770 | Total Reward: 104.0|
| Episode:  61 | Epsilon:  0.39 | Reward:   1.0 | Average Reward: 1.721 | Steps: 10928 | Total Reward: 105.0|
| Episode:  62 | Epsilon:  0.39 | Reward:   2.0 | Average Reward: 1.726 | Steps: 11114 | Total Reward: 107.0|
| Episode:  63 | Epsilon:  0.38 | Reward:   2.0 | Average Reward: 1.730 | Steps: 11300 | Total Reward: 109.0|
| Episode:  64 | Epsilon:  0.38 | Reward:   2.0 | Average Reward: 1.734 | Steps: 11484 | Total Reward: 111.0|
| Episode:  65 | Epsilon:  0.37 | Reward:   1.0 | Average Reward: 1.723 | Steps: 11623 | Total Reward: 112.0|
| Episode:  66 | Epsilon:  0.37 | Reward:   1.0 | Average Reward: 1.712 | Steps: 11760 | Total Reward: 113.0|
| Episode:  67 | Epsilon:  0.36 | Reward:   2.0 | Average Reward: 1.716 | Steps: 11944 | Total Reward: 115.0|
| Episode:  68 | Epsilon:  0.36 | Reward:   1.0 | Average Reward: 1.706 | Steps: 12100 | Total Reward: 116.0|
| Episode:  69 | Epsilon:  0.35 | Reward:   1.0 | Average Reward: 1.696 | Steps: 12257 | Total Reward: 117.0|
| Episode:  70 | Epsilon:  0.35 | Reward:   0.0 | Average Reward: 1.671 | Steps: 12368 | Total Reward: 117.0|
| Episode:  71 | Epsilon:  0.35 | Reward:   5.0 | Average Reward: 1.718 | Steps: 12699 | Total Reward: 122.0|
| Episode:  72 | Epsilon:  0.34 | Reward:   1.0 | Average Reward: 1.708 | Steps: 12853 | Total Reward: 123.0|
| Episode:  73 | Epsilon:  0.34 | Reward:   2.0 | Average Reward: 1.712 | Steps: 13057 | Total Reward: 125.0|
| Episode:  74 | Epsilon:  0.33 | Reward:   0.0 | Average Reward: 1.689 | Steps: 13168 | Total Reward: 125.0|
| Episode:  75 | Epsilon:  0.33 | Reward:   2.0 | Average Reward: 1.693 | Steps: 13352 | Total Reward: 127.0|
| Episode:  76 | Epsilon:  0.33 | Reward:   0.0 | Average Reward: 1.671 | Steps: 13461 | Total Reward: 127.0|
| Episode:  77 | Epsilon:  0.32 | Reward:   2.0 | Average Reward: 1.675 | Steps: 13645 | Total Reward: 129.0|
| Episode:  78 | Epsilon:  0.32 | Reward:   0.0 | Average Reward: 1.654 | Steps: 13754 | Total Reward: 129.0|
| Episode:  79 | Epsilon:  0.32 | Reward:   3.0 | Average Reward: 1.671 | Steps: 14008 | Total Reward: 132.0|
| Episode:  80 | Epsilon:  0.31 | Reward:   1.0 | Average Reward: 1.663 | Steps: 14163 | Total Reward: 133.0|
| Episode:  81 | Epsilon:  0.31 | Reward:   3.0 | Average Reward: 1.679 | Steps: 14374 | Total Reward: 136.0|
| Episode:  82 | Epsilon:  0.30 | Reward:   5.0 | Average Reward: 1.720 | Steps: 14705 | Total Reward: 141.0|
| Episode:  83 | Epsilon:  0.30 | Reward:   0.0 | Average Reward: 1.699 | Steps: 14814 | Total Reward: 141.0|
| Episode:  84 | Epsilon:  0.30 | Reward:   1.0 | Average Reward: 1.690 | Steps: 14971 | Total Reward: 142.0|
| Episode:  85 | Epsilon:  0.29 | Reward:   2.0 | Average Reward: 1.694 | Steps: 15155 | Total Reward: 144.0|
| Episode:  86 | Epsilon:  0.29 | Reward:   1.0 | Average Reward: 1.686 | Steps: 15309 | Total Reward: 145.0|
| Episode:  87 | Epsilon:  0.29 | Reward:   0.0 | Average Reward: 1.667 | Steps: 15420 | Total Reward: 145.0|
| Episode:  88 | Epsilon:  0.29 | Reward:   1.0 | Average Reward: 1.659 | Steps: 15560 | Total Reward: 146.0|
| Episode:  89 | Epsilon:  0.28 | Reward:   2.0 | Average Reward: 1.663 | Steps: 15763 | Total Reward: 148.0|
| Episode:  90 | Epsilon:  0.28 | Reward:   0.0 | Average Reward: 1.644 | Steps: 15872 | Total Reward: 148.0|
| Episode:  91 | Epsilon:  0.28 | Reward:   4.0 | Average Reward: 1.670 | Steps: 16131 | Total Reward: 152.0|
| Episode:  92 | Epsilon:  0.27 | Reward:   2.0 | Average Reward: 1.674 | Steps: 16315 | Total Reward: 154.0|
| Episode:  93 | Epsilon:  0.27 | Reward:   1.0 | Average Reward: 1.667 | Steps: 16470 | Total Reward: 155.0|
| Episode:  94 | Epsilon:  0.27 | Reward:   3.0 | Average Reward: 1.681 | Steps: 16704 | Total Reward: 158.0|
| Episode:  95 | Epsilon:  0.26 | Reward:   1.0 | Average Reward: 1.674 | Steps: 16858 | Total Reward: 159.0|
| Episode:  96 | Epsilon:  0.26 | Reward:   1.0 | Average Reward: 1.667 | Steps: 17013 | Total Reward: 160.0|
| Episode:  97 | Epsilon:  0.26 | Reward:   2.0 | Average Reward: 1.670 | Steps: 17197 | Total Reward: 162.0|
| Episode:  98 | Epsilon:  0.26 | Reward:   2.0 | Average Reward: 1.673 | Steps: 17381 | Total Reward: 164.0|
| Episode:  99 | Epsilon:  0.25 | Reward:   2.0 | Average Reward: 1.677 | Steps: 17567 | Total Reward: 166.0|
| Episode: 100 | Epsilon:  0.25 | Reward:   1.0 | Average Reward: 1.670 | Steps: 17722 | Total Reward: 167.0|
| Episode: 101 | Epsilon:  0.25 | Reward:   0.0 | Average Reward: 1.670 | Steps: 17831 | Total Reward: 167.0|
| Episode: 102 | Epsilon:  0.25 | Reward:   2.0 | Average Reward: 1.680 | Steps: 18015 | Total Reward: 169.0|
| Episode: 103 | Epsilon:  0.24 | Reward:   2.0 | Average Reward: 1.700 | Steps: 18221 | Total Reward: 171.0|
| Episode: 104 | Epsilon:  0.24 | Reward:   0.0 | Average Reward: 1.680 | Steps: 18332 | Total Reward: 171.0|
| Episode: 105 | Epsilon:  0.24 | Reward:   3.0 | Average Reward: 1.690 | Steps: 18564 | Total Reward: 174.0|
| Episode: 106 | Epsilon:  0.24 | Reward:   2.0 | Average Reward: 1.690 | Steps: 18750 | Total Reward: 176.0|
| Episode: 107 | Epsilon:  0.23 | Reward:   2.0 | Average Reward: 1.690 | Steps: 18934 | Total Reward: 178.0|
| Episode: 108 | Epsilon:  0.23 | Reward:   1.0 | Average Reward: 1.640 | Steps: 19092 | Total Reward: 179.0|
| Episode: 109 | Epsilon:  0.23 | Reward:   0.0 | Average Reward: 1.640 | Steps: 19201 | Total Reward: 179.0|
| Episode: 110 | Epsilon:  0.23 | Reward:   2.0 | Average Reward: 1.650 | Steps: 19405 | Total Reward: 181.0|
| Episode: 111 | Epsilon:  0.23 | Reward:   4.0 | Average Reward: 1.690 | Steps: 19708 | Total Reward: 185.0|
| Episode: 112 | Epsilon:  0.22 | Reward:   3.0 | Average Reward: 1.700 | Steps: 19940 | Total Reward: 188.0|
| Episode: 113 | Epsilon:  0.22 | Reward:   1.0 | Average Reward: 1.690 | Steps: 20096 | Total Reward: 189.0|
| Episode: 114 | Epsilon:  0.22 | Reward:   2.0 | Average Reward: 1.710 | Steps: 20280 | Total Reward: 191.0|
| Episode: 115 | Epsilon:  0.22 | Reward:   0.0 | Average Reward: 1.700 | Steps: 20389 | Total Reward: 191.0|
| Episode: 116 | Epsilon:  0.22 | Reward:   0.0 | Average Reward: 1.690 | Steps: 20498 | Total Reward: 191.0|
| Episode: 117 | Epsilon:  0.21 | Reward:   1.0 | Average Reward: 1.680 | Steps: 20652 | Total Reward: 192.0|
| Episode: 118 | Epsilon:  0.21 | Reward:   3.0 | Average Reward: 1.680 | Steps: 20885 | Total Reward: 195.0|
| Episode: 119 | Epsilon:  0.21 | Reward:   0.0 | Average Reward: 1.680 | Steps: 20996 | Total Reward: 195.0|
| Episode: 120 | Epsilon:  0.21 | Reward:   2.0 | Average Reward: 1.690 | Steps: 21180 | Total Reward: 197.0|
| Episode: 121 | Epsilon:  0.21 | Reward:   3.0 | Average Reward: 1.720 | Steps: 21392 | Total Reward: 200.0|
| Episode: 122 | Epsilon:  0.21 | Reward:   2.0 | Average Reward: 1.740 | Steps: 21576 | Total Reward: 202.0|
| Episode: 123 | Epsilon:  0.20 | Reward:   2.0 | Average Reward: 1.730 | Steps: 21783 | Total Reward: 204.0|
| Episode: 124 | Epsilon:  0.20 | Reward:   2.0 | Average Reward: 1.720 | Steps: 21967 | Total Reward: 206.0|
| Episode: 125 | Epsilon:  0.20 | Reward:   2.0 | Average Reward: 1.730 | Steps: 22171 | Total Reward: 208.0|
| Episode: 126 | Epsilon:  0.20 | Reward:   2.0 | Average Reward: 1.740 | Steps: 22355 | Total Reward: 210.0|
| Episode: 127 | Epsilon:  0.20 | Reward:   2.0 | Average Reward: 1.730 | Steps: 22539 | Total Reward: 212.0|
| Episode: 128 | Epsilon:  0.20 | Reward:   0.0 | Average Reward: 1.730 | Steps: 22648 | Total Reward: 212.0|
| Episode: 129 | Epsilon:  0.19 | Reward:   2.0 | Average Reward: 1.720 | Steps: 22832 | Total Reward: 214.0|
| Episode: 130 | Epsilon:  0.19 | Reward:   2.0 | Average Reward: 1.710 | Steps: 23016 | Total Reward: 216.0|
| Episode: 131 | Epsilon:  0.19 | Reward:   2.0 | Average Reward: 1.730 | Steps: 23200 | Total Reward: 218.0|
| Episode: 132 | Epsilon:  0.19 | Reward:   2.0 | Average Reward: 1.750 | Steps: 23384 | Total Reward: 220.0|
| Episode: 133 | Epsilon:  0.19 | Reward:   2.0 | Average Reward: 1.730 | Steps: 23568 | Total Reward: 222.0|
| Episode: 134 | Epsilon:  0.19 | Reward:   0.0 | Average Reward: 1.710 | Steps: 23677 | Total Reward: 222.0|
| Episode: 135 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.720 | Steps: 23861 | Total Reward: 224.0|
| Episode: 136 | Epsilon:  0.18 | Reward:   0.0 | Average Reward: 1.680 | Steps: 23970 | Total Reward: 224.0|
| Episode: 137 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.680 | Steps: 24154 | Total Reward: 226.0|
| Episode: 138 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.680 | Steps: 24338 | Total Reward: 228.0|
| Episode: 139 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.680 | Steps: 24522 | Total Reward: 230.0|
| Episode: 140 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.680 | Steps: 24706 | Total Reward: 232.0|
| Episode: 141 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.670 | Steps: 24894 | Total Reward: 234.0|
| Episode: 142 | Epsilon:  0.18 | Reward:   2.0 | Average Reward: 1.690 | Steps: 25078 | Total Reward: 236.0|
| Episode: 143 | Epsilon:  0.17 | Reward:   0.0 | Average Reward: 1.690 | Steps: 25187 | Total Reward: 236.0|
| Episode: 144 | Epsilon:  0.17 | Reward:   2.0 | Average Reward: 1.710 | Steps: 25371 | Total Reward: 238.0|
| Episode: 145 | Epsilon:  0.17 | Reward:   1.0 | Average Reward: 1.720 | Steps: 25528 | Total Reward: 239.0|
| Episode: 146 | Epsilon:  0.17 | Reward:   2.0 | Average Reward: 1.730 | Steps: 25712 | Total Reward: 241.0|
| Episode: 147 | Epsilon:  0.17 | Reward:   0.0 | Average Reward: 1.710 | Steps: 25821 | Total Reward: 241.0|
| Episode: 148 | Epsilon:  0.17 | Reward:   2.0 | Average Reward: 1.710 | Steps: 26005 | Total Reward: 243.0|
| Episode: 149 | Epsilon:  0.17 | Reward:   2.0 | Average Reward: 1.710 | Steps: 26189 | Total Reward: 245.0|
| Episode: 150 | Epsilon:  0.17 | Reward:   2.0 | Average Reward: 1.660 | Steps: 26373 | Total Reward: 247.0|
| Episode: 151 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.610 | Steps: 26557 | Total Reward: 249.0|
| Episode: 152 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.630 | Steps: 26741 | Total Reward: 251.0|
| Episode: 153 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.610 | Steps: 26925 | Total Reward: 253.0|
| Episode: 154 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.630 | Steps: 27109 | Total Reward: 255.0|
| Episode: 155 | Epsilon:  0.16 | Reward:   0.0 | Average Reward: 1.610 | Steps: 27218 | Total Reward: 255.0|
| Episode: 156 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.610 | Steps: 27402 | Total Reward: 257.0|
| Episode: 157 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.610 | Steps: 27607 | Total Reward: 259.0|
| Episode: 158 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.600 | Steps: 27791 | Total Reward: 261.0|
| Episode: 159 | Epsilon:  0.16 | Reward:   0.0 | Average Reward: 1.590 | Steps: 27900 | Total Reward: 261.0|
| Episode: 160 | Epsilon:  0.16 | Reward:   2.0 | Average Reward: 1.590 | Steps: 28084 | Total Reward: 263.0|
| Episode: 161 | Epsilon:  0.15 | Reward:   1.0 | Average Reward: 1.590 | Steps: 28239 | Total Reward: 264.0|
| Episode: 162 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.590 | Steps: 28423 | Total Reward: 266.0|
| Episode: 163 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.590 | Steps: 28607 | Total Reward: 268.0|
| Episode: 164 | Epsilon:  0.15 | Reward:   0.0 | Average Reward: 1.570 | Steps: 28716 | Total Reward: 268.0|
| Episode: 165 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.580 | Steps: 28900 | Total Reward: 270.0|
| Episode: 166 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.590 | Steps: 29084 | Total Reward: 272.0|
| Episode: 167 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.590 | Steps: 29270 | Total Reward: 274.0|
| Episode: 168 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.600 | Steps: 29456 | Total Reward: 276.0|
| Episode: 169 | Epsilon:  0.15 | Reward:   0.0 | Average Reward: 1.590 | Steps: 29565 | Total Reward: 276.0|
| Episode: 170 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.610 | Steps: 29749 | Total Reward: 278.0|
| Episode: 171 | Epsilon:  0.15 | Reward:   1.0 | Average Reward: 1.570 | Steps: 29904 | Total Reward: 279.0|
| Episode: 172 | Epsilon:  0.15 | Reward:   2.0 | Average Reward: 1.580 | Steps: 30088 | Total Reward: 281.0|
| Episode: 173 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.560 | Steps: 30197 | Total Reward: 281.0|
| Episode: 174 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.580 | Steps: 30403 | Total Reward: 283.0|
| Episode: 175 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.580 | Steps: 30587 | Total Reward: 285.0|
| Episode: 176 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.600 | Steps: 30771 | Total Reward: 287.0|
| Episode: 177 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.580 | Steps: 30880 | Total Reward: 287.0|
| Episode: 178 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.580 | Steps: 30989 | Total Reward: 287.0|
| Episode: 179 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.550 | Steps: 31098 | Total Reward: 287.0|
| Episode: 180 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.540 | Steps: 31207 | Total Reward: 287.0|
| Episode: 181 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.530 | Steps: 31411 | Total Reward: 289.0|
| Episode: 182 | Epsilon:  0.14 | Reward:   4.0 | Average Reward: 1.520 | Steps: 31672 | Total Reward: 293.0|
| Episode: 183 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.520 | Steps: 31783 | Total Reward: 293.0|
| Episode: 184 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.530 | Steps: 31967 | Total Reward: 295.0|
| Episode: 185 | Epsilon:  0.14 | Reward:   0.0 | Average Reward: 1.510 | Steps: 32076 | Total Reward: 295.0|
| Episode: 186 | Epsilon:  0.14 | Reward:   2.0 | Average Reward: 1.520 | Steps: 32260 | Total Reward: 297.0|
| Episode: 187 | Epsilon:  0.14 | Reward:   1.0 | Average Reward: 1.530 | Steps: 32415 | Total Reward: 298.0|
| Episode: 188 | Epsilon:  0.13 | Reward:   1.0 | Average Reward: 1.530 | Steps: 32572 | Total Reward: 299.0|
| Episode: 189 | Epsilon:  0.13 | Reward:   1.0 | Average Reward: 1.520 | Steps: 32709 | Total Reward: 300.0|
